,Country,City
1361,China,Shennan
1362,China,Shuangqiao
1363,China,Shangqiu
1364,China,Sanmenxia
1365,China,Xiantao
1366,China,Jingzhou
1367,China,Ezhou
1368,China,Jinzhou
1369,China,Suihua
1370,China,Danjiang
1371,China,Santai
1372,China,Taiping
1373,China,Yongzhou
1374,China,Taocheng
1375,China,Sanpailou
1376,China,Yangzhong
1377,China,Yicheng
1378,China,Fengxian
1379,China,Yuhuayuan
1380,China,Jing'an
1381,China,Zhengdi
1382,China,Haihong
1383,China,Luwan
1384,China,Huashan
1385,China,Zhongtu
1386,China,Dongxi
1387,China,Dongcheng
1388,China,Lidu
1389,China,Shanrui
1390,China,Yuanpu
1391,China,Huajiashan
1392,China,Tianyi
1393,China,Tianchang
1394,China,Beiying
1395,China,Nanhan
1396,China,Jinci
1397,China,Chaicun
1398,China,Huagong
1399,China,Dahuaishu
1400,China,Huozhou
1401,China,Xincheng
1402,China,Yicheng
1403,China,Changning
1404,China,Qingyang
1405,China,Pucheng
1406,China,Kouquan
1407,China,Beixiao
1408,China,Yuanqu
1409,China,Yuncheng
1410,China,Siyang
1411,China,Benxi
1412,China,Wuzhen
1413,China,Tieling
1414,China,Langzhong
1415,China,Yuzi
1416,China,Jishu
1417,China,Nanda
1418,China,Huamei
1419,China,Yanta
1420,China,Tangxi
1421,China,Huaxing
1422,China,Tancheng
1423,China,Xiazhuang
1424,China,Liu'an
1425,China,Liucheng
1426,China,Guigang
1427,China,Bobai
1428,China,Yongning
1429,China,Hezhou
1430,China,Hecheng
1431,China,Zhongzhou
1432,China,Jinyin
1433,China,Niulanshan
1434,China,Huairou
1435,China,Qiandao
1436,China,Huangyuan Chengguanzhen
1437,China,Xishan
1438,China,Beiyuan
1439,China,Beixi
1440,China,Xingcheng
1441,China,Zhongyuan
1442,China,Pingyi
1443,China,Shijingxiang
1444,China,Guili
1445,China,Huai'an
1446,China,Shenyan
1447,China,Dianzi
1448,China,Lintong
1449,China,Hebei
1450,China,Huangdao
1451,China,Baotou
1452,China,Hailar
1453,China,Fendou
1454,China,Edong
1455,China,Xingye
1456,China,Hezuo
1457,China,Yingchuan
1458,China,Zhangshu
1459,China,Nanjin
1460,China,Qiongshan
1461,China,Jiaying
1462,China,Mengzi
1463,China,Panzhihua
1464,China,Zigong
1465,China,Danjiangkou
1466,China,Anda
1467,China,Hulan
1468,China,Hekou
1469,China,Xuanwu
1470,China,Shengfang
1471,China,Huabei
1472,China,Huangzhou
1473,China,Zhangjiagang
1474,China,Wanxi
1475,China,Cangzhou
1476,China,Zhengding
1477,China,Luocheng
1478,China,Yunnan
1479,China,Baliqiao
1480,China,Jiaxin
1481,China,Shangxi
1482,China,Xiuyu
1483,China,Chengxiang
1484,China,Xianyou
1485,China,Guyong
1486,China,Qidu
1487,China,Shuangcheng
1488,China,Xiapu
1489,China,Fuding
1490,China,Ping'an
1491,China,Jin Jiang
1492,China,Luqiao
1493,China,Anxi
1494,China,Longmen
1495,China,Hongshan
1496,China,Taoxi
1497,China,Changting
1498,China,Lianjiang
1499,China,Yanshi
1500,China,Dayang
1501,China,Dongxiao
1502,China,Xinmin
1503,China,Zhangjiajie
1504,China,Side
1505,China,Liaoyuan
1506,China,Dongliu
1507,China,Shifang
1508,China,Caoxi
1509,China,Xin'an
1510,China,Longdong
1511,China,Shangbao
1512,China,Gaoqiao
1513,China,Hongyangshu
1514,China,Lugouqiao
1515,China,Tianshan
1516,China,Jinqiao
1517,China,Yongjiu
1518,China,Huaxia
1519,China,Xingyuan
1520,China,Kunlun
1521,China,Shangzhi
1522,China,Keshan
1523,China,Tailai
1524,China,Longjiang
1525,China,Gannan
1526,China,Hailin
1527,China,Dongning
1528,China,Muling
1529,China,Linkou
1530,China,Ning'an
1531,China,Pengcheng
1532,China,Tangyuan
1533,China,Huanan
1534,China,Daqing
1535,China,Qinggang
1536,China,Mishan
1537,China,Huixin
1538,China,Shuangyashan
1539,China,Baoqing
1540,China,Hegang
1541,China,Mingshui
1542,China,Beishan
1543,China,Liuhe
1544,China,Jinshi
1545,China,Xinyi
1546,China,Fengzhou
1547,China,Chengnan
1548,China,Renrong
1549,China,Heyuan
1550,China,Longgong
1551,China,Shancheng
1552,China,Buxin
1553,China,Jingbei
1554,China,Bibo
1555,China,Jintian
1556,China,Huali
1557,China,Luoling
1558,China,Cuiyuan
1559,China,Beidou
1560,China,Cuizhu
1561,China,Cuibei
1562,China,Shuitian
1563,China,Shuiku
1564,China,Sungang
1565,China,Liyuan
1566,China,Caopu
1567,China,Yuanling
1568,China,Hongling
1569,China,Baihua
1570,China,Huaxin
1571,China,Guiyuan
1572,China,Binhe
1573,China,Nanhu
1574,China,Xingang
1575,China,Shangbu
1576,China,Tongyuan
1577,China,Fumin
1578,China,Shixia
1579,China,Xinsha
1580,China,Shangsha
1581,China,Zhongfu
1582,China,Yitian
1583,China,Fuqiang
1584,China,Jinglong
1585,China,Huaqiang
1586,China,Meilian
1587,China,Jinglian
1588,China,Shiling
1589,China,Meilin
1590,China,Yaoluoping
1591,China,Sanjiu
1592,China,Zhuxiang
1593,China,Zhulin
1594,China,Zhuyuan
1595,China,Yunfeng
1596,China,Shizheng
1597,China,Jinzhong
1598,China,Shuiwu
1599,China,Zongxoi
1600,China,Dianzhong
1601,China,Shizhong
1602,China,Dezhou
1603,China,Baiyashi
1604,China,Minzhu
1605,China,Xiping
1606,China,Danfeng
1607,China,Ganzhou
1608,China,Yangcun
1609,China,Minzu
1610,China,Junlin
1611,China,Xinguang
1612,China,Jinxing
1613,China,Ganjiang
1614,China,Liudao
1615,China,Shamen
1616,China,Huanzhen
1617,China,Shuanglong
1618,China,Wenlin
1619,China,Biyang
1620,China,Nantang
1621,China,Lecheng
1622,China,Yandang
1623,China,Xin'anjiang
1624,China,Huanghu
1625,China,Jiuguan
1626,China,Deyue
1627,China,Yingtai
1628,China,Chengxi
1629,China,Luobu
1630,China,Houzhai
1631,China,Eshan
1632,China,Huayue
1633,China,Xiyue
1634,China,Nanmen
1635,China,Fenshang
1636,China,Jishou
1637,China,Xiatangyunxiang
1638,China,Yalongwan
1639,China,Yangce
1640,China,Longxing
1641,China,Liujian
1642,China,Tangchang
1643,China,Gaiwei
1644,China,Xinyou
1645,China,Bantou
1646,China,Daji
1647,China,Duwei
1648,China,Jiaowei
1649,China,Chenyang
1650,China,Bangtou
1651,China,Fengshan
1652,China,Baitang
1653,China,Sanjiangkou
1654,China,Lihou
1655,China,Fengting
1656,China,Fengcheng
1657,China,Rongjin
1658,China,Luoyuan
1659,China,Minjie
1660,China,Tangcheng
1661,China,Jinying
1662,China,Su'ao
1663,China,Tancheng
1664,China,Changzheng
1665,China,Shule
1666,China,Qianjiang
1667,China,Xinzheng
1668,China,Daye
1669,China,Jiaoyuan
1670,China,Jiangjin Qu
1671,China,Du'an
1672,China,Tengzhou
1673,China,Karamay
1674,China,Wuyishan
1675,China,Shejiazhuang
1676,China,Shaoguang
1677,China,Jinbi
1678,China,Shanwei
1679,China,Jingshan
1680,China,Zhancheng
1681,China,Anbu
1682,China,Huigang
1683,China,Tianle
1684,China,Xibei
1685,China,Beilin
1686,China,Lingnga
1687,China,Jixi
1688,China,Caijing
1689,China,Boji
1690,China,Baicheng
1691,China,Wuhai
1692,China,Niaojiang
1693,China,Taishan
1694,China,Yuzhong Chengguanzhen
1695,China,Dachuan
1696,China,Zhongfang
1697,China,Nanning
1698,China,Haocheng
1699,China,Goushan
1700,China,Lujiazhi
1701,China,Fuchun
1702,China,Jiangjia
1703,China,Yangqitan
1704,China,Mingzhou
1705,China,Daoxu
1706,China,Jielong
1707,China,Qianjin
1708,China,Changchao
1709,China,Hengjie
1710,China,Mayao
1711,China,Sanzhang
1712,China,Jinming
1713,China,Lianshi
1714,China,Sanlian
1715,China,Hualin
1716,China,Zhenxi
1717,China,Yuxiang
1718,China,Hechun
1719,China,Ruiying
1720,China,Xianchang
1721,China,Zhongji
1722,China,Fanzhong
1723,China,Longxiang
1724,China,Yanguan
1725,China,Zhijiang
1726,China,Yiyang
1727,China,Huazhong
1728,China,Yinshan
1729,China,Cangshang
1730,China,Banyou
1731,China,Jindian
1732,China,Mawei
1733,China,Anqiu
1734,China,Shouguang
1735,China,Linqu
1736,China,Kuiju
1737,China,Dingtao
1738,China,Xiaoxi
1739,China,Luozhuang
1740,China,Xuezhuang
1741,China,Mengyin
1742,China,Mengshan
1743,China,Zhangzhuang
1744,China,Yin'an
1745,China,Bianzhuang
1746,China,Zhangzhai
1747,China,Jiangguantun
1748,China,Linqing
1749,China,Dong'e
1750,China,Chiping
1751,China,Nanguo
1752,China,Baying
1753,China,Linxia Chengguanzhen
1754,China,Luorong
1755,China,Liujiang
1756,China,Daojiang
1757,China,Liudong
1758,China,Jinguang
1759,China,Anhu
1760,China,Lingang
1761,China,Jiaoyu
1762,China,Zuxi
1763,China,Xiangsi
1764,China,Jianzhong
1765,China,Jinzao
1766,China,Nan'an
1767,China,Xizhang
1768,China,Jondag
1769,China,Xiaojiahe
1770,China,Yandao
1771,China,Chadianzi
1772,China,Zhongyicun
1773,China,Jialing
1774,China,Jianxing
1775,China,Xichong
1776,China,Sanyi
1777,China,Hongyan
1778,China,Base
1779,China,Yongxing
1780,China,Nanhe
1781,China,Naxi Yaozuxiang
1782,China,Dongxing
1783,China,Rongxian
1784,China,Nanying
1785,China,Huaying
1786,China,Huagongchang
1787,China,Gongjiao
1788,China,Huanghou
1789,China,Zhongjian
1790,China,Xingxing
1791,China,Shanhe
1792,China,Liwu
1793,China,Shanshui
1794,China,Shizhu'an
1795,China,Anguo
1796,China,Yanjiao
1797,China,Linze
1798,China,Duoba
1799,China,Yingcai
1800,China,Hongchang
1801,China,Jingjiang
1802,China,Taikang
1803,China,Zhaozhou
1804,China,Lindian
1805,China,Zhonglin
1806,China,Pingyin
1807,China,Nanxianglong
1808,China,Chengxian Chengguanzhen
1809,China,Yuhong
1810,China,Yuhan
1811,China,Xiayuan
1812,China,Dongjiaying
1813,China,Songyuan
1814,China,Dasha
1815,China,Guohe
1816,China,Yuanchang
1817,China,Hangbu
1818,China,Zhangjiang
1819,China,Longjian
1820,China,Zaoyang
1821,China,Shensha
1822,China,Xijiao
1823,China,Xijiao
1824,China,Chuansha
1825,China,Gongyuan
1826,China,Fendou
1827,China,Dongshi
1828,China,Nongkeng
1829,China,Huacheng
1830,China,Qingzhou
1831,China,Fangzi
1832,China,Taishan
1833,China,Haiyu
1834,China,Shouchun
1835,China,Wuhai
1836,China,Chifeng
1837,China,Hetao
1838,China,Shekou
1839,China,Qianhai
1840,China,Lu'an
1841,China,Yancheng
1842,China,Jinghong
1843,China,Ning'er
1844,China,Zhuozhou
1845,China,Luquan
1846,China,Li'an
1847,China,Suqian
1848,China,Dabu
1849,China,Luoyang
1850,China,Feiyun
1851,Japan,Tokyo
1852,Japan,Hiroshima
1853,Japan,Saitama
1854,Japan,Nihon'odori
1855,Japan,Ibaraki
1856,Japan,Urayasu
1857,Japan,Suita
1858,Japan,Funabashi
1859,Japan,Nagareyama
1860,Japan,Ichikawa
1861,Japan,Isesaki
1862,Japan,Koga
1863,Japan,Ichihara
1864,Japan,Koshigaya
1865,Japan,Shibukawa
1866,Japan,Aoicho
1867,Japan,Yamakita
1868,Japan,Gotemba
1869,Japan,Nisshin
1870,Japan,Nishinomiya
1871,Japan,Den'en-chofu
1872,Japan,Kawasaki
1873,Japan,Toyama-shi
1874,Japan,Moriguchi
1875,Japan,Chita
1876,Japan,Sano
1877,Japan,Nagoya-shi
1878,Japan,Kyoto
1879,Japan,Hamamatsu
1880,Japan,Shimotoda
1881,Japan,HachiÅji
1882,Japan,Tsuchiura
1883,Japan,Wakamatsucho
1884,Japan,Yachiyo
1885,Japan,Tsukuba
1886,Japan,Chiba
1887,Japan,Yokohama
1888,Japan,Yamanashi
1889,Japan,Ashihara
1890,Japan,Kawaguchi
1891,Japan,Kasukabe
1892,Japan,Shizuoka
1893,Japan,Kawanishi
1894,Japan,Itami
1895,Japan,Kobe
1896,Japan,Nara
1897,Japan,Yao
1898,Japan,Osaka
1899,Japan,Handa
1900,Japan,Yakuin-Horibata
1901,Japan,Toyonaka
1902,Japan,Honjocho
1903,Japan,Kishiwada
1904,Japan,Susono
1905,Japan,Nagasaki
1906,Japan,Setagaya-ku
1907,Japan,Zushi
1908,Japan,Sugito
1909,Japan,Yabasehoncho
1910,Japan,Yamaguchi
1911,Japan,Kanazawa
1912,Japan,Maruyama
1913,Japan,Tahara
1914,Japan,Obu
1915,Japan,Nishio
1916,Japan,Ichinomiya
1917,Japan,Kasugai
1918,Japan,Inazawa
1919,Japan,Kariya
1920,Japan,Toyohashi
1921,Japan,Okazaki
1922,Japan,Seto
1923,Japan,Konan
1924,Japan,Nasa
1925,Japan,Odawara
1926,Japan,Minamiashigara
1927,Japan,Hiratsuka
1928,Japan,Kuroiwa
1929,Japan,Kagoshima
1930,Japan,Yamashitacho
1931,Japan,Fukuoka
1932,Japan,Kasuga
1933,Japan,Kitakyushu
1934,Japan,Kurume
1935,Japan,Amagasaki
1936,Japan,Ochikawa
1937,Japan,Kagawa
1938,Japan,Fussa
1939,Japan,Inzai
1940,Japan,Sakai
1941,Japan,Iwakura
1942,Japan,Kamagaya-shi
1943,Japan,Tokorozawa
1944,Japan,Machida
1945,Japan,Tomakomai
1946,Japan,Shiogama
1947,Japan,Shimizukoji
1948,Japan,Hanawadamachi
1949,Japan,Utsunomiya
1950,Japan,Sendai
1951,Japan,ÅŒtsu
1952,Japan,Matsudo
1953,Japan,Hino
1954,Japan,Sagamihara-shi
1955,Japan,Tokushima
1956,Japan,Morowa
1957,Japan,Sapporo
1958,Japan,Numazu
1959,Japan,Takajomachi
1960,Japan,Mishima
1961,Japan,Fujieda
1962,Japan,Ashikaga
1963,Japan,Matsuyama
1964,Japan,Saijo
1965,Japan,Okayama
1966,Japan,Akita
1967,Japan,Minami
1968,Japan,Komatsubara
1969,Japan,Kameyama
1970,Japan,Taiji
1971,Japan,Machi
1972,Japan,Soka
1973,Japan,Niiza
1974,Japan,Kawagoe
1975,Japan,Shichibancho
1976,Japan,ÅŒita
1977,Japan,Kumagaya
1978,Japan,Ageo
1979,Japan,Yorii
1980,Japan,Kukichuo
1981,Japan,Fujimino
1982,Japan,Yashio-shi
1983,Japan,Wakayama
1984,Japan,Hita
1985,Japan,Kashiwa
1986,Japan,Fuchu-machi
1987,Japan,Yasu-shi
1988,Japan,Shiraoka
1989,Japan,Hamura
1990,Japan,Hitachi
1991,Japan,Shinshuku
1992,Japan,Shinsuka
1993,Japan,Ogaki
1994,Japan,Anjo
1995,Japan,Bandaicho
1996,Japan,Hanabatacho
1997,Japan,Sakurakabu
1998,Japan,Obihiro
1999,Japan,Bakurocho
2000,Japan,Machi
2001,Japan,Shirayamamachi
2002,Japan,Hakui
2003,Japan,Shiojiri
2004,Japan,"Ueda, Nagano"
2005,Japan,Yokotemachi
2006,Japan,Toyohira-ku
2007,Japan,Kakegawa
2008,Japan,Noda
2009,Japan,Yotsukaido
2010,Japan,Abiko
2011,Japan,Tsurugashima
2012,Japan,Gyoda
2013,Japan,Yokosuka
2014,Japan,Yamatomachi-mitsuai
2015,Japan,Niigata
2016,Japan,Machi
2017,Japan,Chino
2018,Japan,Yamagata-shi
2019,Japan,Hanamaki
2020,Japan,Hashimoto
2021,Japan,Uchimaru
2022,Japan,Gamagori
2023,Japan,Mihama
2024,Japan,Higashiosaka
2025,Japan,Fujisawa
2026,Japan,Koto
2027,Japan,Kamirenjaku
2028,Japan,Ishioka
2029,Japan,Ryugasaki
2030,Japan,Toride
2031,Japan,Zama
2032,Japan,Chigasaki
2033,Japan,Kamakura
2034,Japan,Kimitsu
2035,Japan,Nerima-ku
2036,Japan,Nobitome
2037,Japan,Sumidacho
2038,Japan,Otemachi
2039,Japan,Isehara
2040,Japan,Hadano
2041,Japan,Komae-shi
2042,Japan,Asaka
2043,Japan,Ushiku
2044,Japan,Kodaira
2045,Japan,None-mura
2046,Japan,Kunitachi
2047,Japan,Kokubunji
2048,Japan,Miyazaki-shi
2049,Japan,Atsugi
2050,Japan,Yugawara
2051,Japan,Higashimurayama-shi
2052,Japan,Kasama
2053,Japan,Takahama
2054,Japan,Kiyosu
2055,Japan,Kanagawa
2056,Japan,Sayama
2057,Japan,Okegawa
2058,Japan,Ebina
2059,Japan,Tsubame
2060,Japan,Higashiboridori
2061,Japan,Ota
2062,Japan,Takasaki
2063,Japan,Naganohara
2064,Japan,Shiki
2065,Japan,Mizunami
2066,Japan,Nago
2067,Japan,Sakuracho
2068,Japan,Iida
2069,Japan,Moriya
2070,Japan,Kami-nagarekawacho
2071,Japan,Fukuyama
2072,Japan,Aioi
2073,Japan,Ashiya
2074,Japan,Shibata
2075,Japan,Fukayacho
2076,Japan,Kanie
2077,Japan,Yoshikawa
2078,Japan,Tatebayashi
2079,Japan,Nakagawa
2080,Japan,Edogawa-ku
2081,Japan,Toyokawa
2082,Japan,Mizuko
2083,Japan,Tajimi
2084,Japan,Nabari
2085,Japan,Miyakonojo
2086,Japan,Shirokane
2087,Japan,Shibadaimon
2088,Japan,Shimizumachi
2089,Japan,Fuji
2090,Japan,Fujinomiya
2091,Japan,Yaizu
2092,Japan,Shimoda
2093,Japan,Shimada
2094,Japan,Fukuroi
2095,Japan,Makinohara
2096,Japan,Matsuyama
2097,Japan,Koganei
2098,Japan,Musashino
2099,Japan,Fujimi
2100,Japan,Wako
2101,Japan,Miura
2102,Japan,Ayase
2103,Japan,Ishinomaki
2104,Japan,Otawara
2105,Japan,Takatsuki
2106,Japan,Nishikicho
2107,Japan,Tochigi
2108,Japan,Hirakata
2109,Japan,Kiryu
2110,Japan,Nakatsugawa
2111,Japan,Takayama
2112,Japan,Beppu
2113,Japan,Tendo
2114,Japan,Noshiro
2115,Japan,Sakado
2116,Japan,Kazo
2117,Japan,Kitahiroshima
2118,Japan,Choshi
2119,Japan,Iizuka
2120,Japan,Suzuka
2121,Japan,Hekinan
2122,Japan,Usa
2123,Japan,Okinawa
2124,Japan,Urasoe
2125,Japan,Naha
2126,Japan,Chichibu
2127,Japan,Asahi
2128,Japan,Kita-sannomaru
2129,Japan,Hirokawa
2130,Japan,Ishigaki
2131,Japan,Higashine
2132,Japan,Tsuruoka
2133,Japan,Asahikawa
2134,Japan,Minatomachi
2135,Japan,Sannohe
2136,Japan,Tottori-shi
2137,Japan,Higashiasahimachi
2138,Japan,Iwata
2139,Japan,Koriyama
2140,Japan,Hanno
2141,Japan,Takarazuka
2142,Japan,Kuwana-shi
2143,Japan,Kakogawa
2144,Japan,Komaki
2145,Japan,Mitake
2146,Japan,Tondabayashi
2147,Japan,Matsumoto
2148,Japan,Kakamigahara
2149,Japan,Onomichi
2150,Japan,Kure
2151,Japan,Maebaru
2152,Japan,Tokai
2153,Japan,Tosu
2154,Japan,Kumamoto
2155,Japan,Tobata
2156,Japan,Saga-shi
2157,Japan,Tamana
2158,Japan,Iwamizawa
2159,Japan,Narashino-shi
2160,Japan,Nakanoshima
2161,Japan,Himeji
2162,Japan,Kashiwara
2163,Japan,Sandacho
2164,Japan,Uji
2165,Japan,Ikeda
2166,Japan,Sasayama
2167,Japan,Koka
2168,Japan,Hino
2169,Japan,Izumi
2170,Japan,Matsubara
2171,Japan,Kashihara
2172,Japan,Iwade
2173,Japan,Neyagawa
2174,Japan,Kadoma
2175,Japan,Tsuruga
2176,Japan,Kasumigaura
2177,Japan,Nagaoka
2178,Japan,Toyota
2179,Japan,Fukui-shi
2180,Japan,ItÅ
2181,Japan,Obanazawa
2182,Japan,Masaki
2183,Japan,Iwaki
2184,Japan,Higashiyama
2185,Japan,Waseda
2186,Japan,Takaoka
2187,Japan,Namerikawa
2188,Japan,Narita
2189,Japan,Ishikawa
2190,Japan,Annaka
2191,Japan,Ureshino
2192,Japan,Tsushima
2193,Japan,Tokoname
2194,Japan,Midori
2195,Japan,Kitakami
2196,Japan,Bibai
2197,Japan,Kaigandori
2198,Japan,Hitoyoshi
2199,Japan,Yamaga
2200,Japan,Saku
2201,Japan,Minato
2202,Japan,Masuda
2203,Japan,Honjo
2204,Japan,Yokkaichi
2205,Japan,Ebisu
2206,Japan,Tainoura
2207,Japan,Mine
2208,Japan,Hatsukaichi
2209,Japan,Mino
2210,Japan,Akashi
2211,Japan,Kasai
2212,Japan,Miyazu
2213,Japan,Maizuru
2214,Japan,Nishiwaki
2215,Japan,Sumoto
2216,Japan,Yawata
2217,Japan,Miki
2218,Japan,Ono
2219,Japan,Toyooka
2220,Japan,Maibara
2221,Japan,Ikoma
2222,Japan,Hyogo
2223,Japan,Taga
2224,Japan,Kainan
2225,Japan,Kaizuka
2226,Japan,Hannan
2227,Japan,Sennan
2228,Japan,Fukuchiyama
2229,Japan,Tatsunocho-tominaga
2230,Japan,Shuchi
2231,Japan,Tama
2232,Japan,Oyama
2233,Japan,NikkÅ
2234,Japan,Sakura
2235,Japan,Hakodate
2236,Japan,Kushiro
2237,Japan,Katori-shi
2238,Japan,Kasumicho
2239,Japan,Aomori
2240,Japan,Kurihashi
2241,Japan,Mito-shi
2242,Japan,Suginomecho
2243,Japan,Naka
2244,Japan,Niihama
2245,Japan,Ube
2246,Japan,Tagajo-shi
2247,Japan,Kameoka
2248,Japan,Morioka
2249,Japan,Kuroishi
2250,Japan,Kofu
2251,Japan,Nagano-shi
2252,Japan,Warabi-shi
2253,Japan,Fukushima-shi
2254,Japan,Hinode
2255,Japan,Omihachiman
2256,Japan,Hikone
2257,Japan,Muko
2258,Japan,Hachiman-cho
2259,Japan,Koyama
2260,Japan,Musa
2261,Japan,Takanawa
2262,Japan,Hasuda
2263,Japan,Honden
2264,Japan,Nomura
2265,Japan,Hashimoto
2266,Japan,Ohara
2267,Japan,Date
2268,Japan,Horyuji
2269,Japan,Takamatsu
2270,Japan,Anabuki
2271,Japan,Hachinohe
2272,Japan,Misawa
2273,Japan,Suwa
2274,Japan,Kashiwazaki
2275,Japan,Daido
2276,Japan,Koyasan
2277,Japan,Iwakuni
2278,Japan,Kanaya
2279,Japan,Tsu
2280,Japan,Matsusaka
2281,Japan,Misato
2282,Japan,Ginowan
2283,Japan,Iwanuma
2284,Japan,Izu
2285,Japan,Kamo
